Playoffs	Round	Weight Class	Fight Number	Team Name 1	First Name 1	Last Name 1	Score 1	Subscore 1	Ippon 1	Wazaari 1	Yuko 1	Koka 1	Shido 1	HSM 1	Team Name 2	First Name 2	Last Name 2	Score 2	Subscore 2	Ippon 2	Wazaari 2	Yuko 2	Koka 2	Shido 2	HSM 2	Source	Points 1	Points 2
G	2	-73 kg	9	UJZ Mühlviertel 2	Martin	Reiter	1	10	1	0	1	0	0	0	Swarovski Judo Wattens	Maximilian	Knapp	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	UJZ Mühlviertel 2	Simon	Hofer	1	10	1	0	1	0	0	0	Swarovski Judo Wattens	Dominik	Schweighofer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	UJZ Mühlviertel 2	Rene	Schaubmayr	0	0	0	0	0	0	2	0	Swarovski Judo Wattens	Lehel-Csaba	Imre	1	7	0	1	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	UJZ Mühlviertel 2	Norbert	Gattringer	0	0	0	0	0	0	0	0	Swarovski Judo Wattens	Tentore	Masmanidis	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	UJZ Mühlviertel 2	Thomas	Groiß	0	0	0	0	1	0	1	0	Swarovski Judo Wattens	Florian	Lindner	1	7	0	1	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	UJZ Mühlviertel 1	Ramzan	Isaev	0	0	0	0	0	0	0	0	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	1	10	0	2	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	UJZ Mühlviertel 1	Tobias	Weixelbaumer	1	7	0	1	1	0	0	0	Judo Union Raiffeisen Flachgau	Christoph	Jodl	0	0	0	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	UJZ Mühlviertel 1	Georg	Reiter	0	0	0	0	0	0	0	0	Judo Union Raiffeisen Flachgau	Bernhard	Mayr	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	UJZ Mühlviertel 1	Driton	Shala	0	0	0	0	0	0	3	0	Judo Union Raiffeisen Flachgau	Steffen	Wagner	1	1	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	UJZ Mühlviertel 1	Simon	Hofer	1	10	1	0	0	0	0	0	Judo Union Raiffeisen Flachgau	Randolf	Stangl	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	UJZ Mühlviertel 1	Markus	Hintringer	0	0	0	0	0	0	1	0	Judo Union Raiffeisen Flachgau	Christoph	Kronberger	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	UJZ Mühlviertel 1	Marcel	Pautz	0	0	0	0	0	0	0	0	Judo Union Raiffeisen Flachgau	Stefan	Kronberger	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	UJZ Mühlviertel 1	Ramzan	Isaev	0	0	0	0	0	0	0	0	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	1	10	0	2	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	UJZ Mühlviertel 1	Tobias	Weixelbaumer	1	10	1	0	0	0	0	0	Judo Union Raiffeisen Flachgau	Nico	Hofmann	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	UJZ Mühlviertel 1	Georg	Reiter	1	10	1	0	1	0	0	0	Judo Union Raiffeisen Flachgau	Alexander	Froschauer	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	UJZ Mühlviertel 1	Christoph	Hofer	0	0	0	0	0	0	3	0	Judo Union Raiffeisen Flachgau	Steffen	Wagner	1	1	0	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	UJZ Mühlviertel 1	Simon	Hofer	1	10	1	1	0	0	2	0	Judo Union Raiffeisen Flachgau	Thomas	Sterner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	UJZ Mühlviertel 1	Markus	Hintringer	0	0	0	0	0	0	3	0	Judo Union Raiffeisen Flachgau	Christoph	Kronberger	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	UJZ Mühlviertel 1	Marcel	Pautz	0	0	0	0	0	0	0	0	Judo Union Raiffeisen Flachgau	Stefan	Kronberger	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	UJZ Mühlviertel 2	Valentin	Eder	1	10	1	0	1	0	0	0	Sanjindo Tigers	Maximilian	Leschinger	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	UJZ Mühlviertel 2	Tobias	Weixelbaumer	0	0	0	1	0	0	0	0	Sanjindo Tigers	Pascal	Auer	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	UJZ Mühlviertel 2	Christoph	Hofer	0	0	0	0	0	0	0	0	Sanjindo Tigers	Herbert	Wicker	1	10	0	2	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	UJZ Mühlviertel 2	Simon	Hofer	1	10	1	0	0	0	1	0	Sanjindo Tigers	Anton	Wicker	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	UJZ Mühlviertel 2	Norbert	Gattringer	0	0	0	0	0	0	0	0	Sanjindo Tigers	Fabian	Moosbrugger	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	UJZ Mühlviertel 2	Peter	Pfistermüller	0	0	0	0	0	0	2	0	Sanjindo Tigers	Stefan	Oldenburg	1	10	1	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	UJZ Mühlviertel 2	Marcel	Pautz	1	10	1	0	1	0	0	0	Sanjindo Tigers	Stefan	Wilfling	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	UJZ Mühlviertel 2	Valentin	Eder	1	5	0	0	1	0	3	0	Sanjindo Tigers	Michael	Grünauer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	UJZ Mühlviertel 2	Tobias	Weixelbaumer	1	10	1	1	0	0	0	0	Sanjindo Tigers	Pascal	Auer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	UJZ Mühlviertel 2	Christoph	Hofer	1	5	0	0	1	0	0	0	Sanjindo Tigers	Herbert	Wicker	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	UJZ Mühlviertel 2	Norbert	Gattringer	0	0	0	0	0	0	0	0	Sanjindo Tigers	Anton	Wicker	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	UJZ Mühlviertel 2	Simon	Hofer	1	10	1	0	0	0	0	0	Sanjindo Tigers	Fabian	Moosbrugger	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	UJZ Mühlviertel 2	Peter	Pfistermüller	0	0	0	0	0	0	1	0	Sanjindo Tigers	Stefan	Oldenburg	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	UJZ Mühlviertel 2	Marcel	Pautz	1	10	1	0	1	0	0	0	Sanjindo Tigers	Stefan	Wilfling	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	UJZ Mühlviertel 1	Ramzan	Isaev	0	0	0	0	1	0	1	0	cafe+co Vienna Samurai	Philip	Graf	1	1	0	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	UJZ Mühlviertel 1	Tobias	Weixelbaumer	0	0	0	0	0	0	2	0	cafe+co Vienna Samurai	Peter	Degen	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	UJZ Mühlviertel 1	Georg	Reiter	1	10	0	0	0	0	0	0	cafe+co Vienna Samurai	Michael	Korzinek	0	0	0	0	0	0	0	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	UJZ Mühlviertel 1	Martin	Schlögl	0	0	0	0	1	0	0	0	cafe+co Vienna Samurai	Bernhard	Weißsteiner	1	10	1	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	UJZ Mühlviertel 1	Simon	Hofer	1	10	1	0	0	0	1	0	cafe+co Vienna Samurai	Dominic	Huscava	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	UJZ Mühlviertel 1	Rainer	Binder	0	0	0	0	0	0	1	0	cafe+co Vienna Samurai	Christoph	Radlherr	1	10	1	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	UJZ Mühlviertel 1	Marcel	Pautz	0	0	0	0	0	0	0	0	cafe+co Vienna Samurai	Clemens	Prentner	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	UJZ Mühlviertel 1	Ramzan	Isaev	0	0	0	0	0	0	2	0	cafe+co Vienna Samurai	Philip	Graf	1	1	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	UJZ Mühlviertel 1	Tobias	Weixelbaumer	0	0	0	0	0	0	0	0	cafe+co Vienna Samurai	Peter	Degen	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	UJZ Mühlviertel 1	Reinhold	Pühringer	1	10	0	0	0	0	0	0	cafe+co Vienna Samurai	Michael	Korzinek	0	0	0	0	0	0	0	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	UJZ Mühlviertel 1	Simon	Hofer	0	0	0	0	0	0	3	0	cafe+co Vienna Samurai	Dominic	Huscava	1	1	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	UJZ Mühlviertel 1	Georg	Reiter	1	10	1	1	0	0	0	0	cafe+co Vienna Samurai	Bernhard	Weißsteiner	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	UJZ Mühlviertel 1	Rainer	Binder	1	10	1	0	0	0	0	0	cafe+co Vienna Samurai	Christoph	Radlherr	0	0	0	1	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	UJZ Mühlviertel 1	Marcel	Pautz	0	0	0	0	0	0	1	0	cafe+co Vienna Samurai	Clemens	Prentner	1	7	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	cafe+co Vienna Samurai	Philip	Graf	1	1	0	0	0	0	2	0	Multikraft Wels	Kimran	Borchashvili	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	cafe+co Vienna Samurai	Peter	Degen	1	5	0	0	1	0	2	0	Multikraft Wels	Hans-Peter	Fellner	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	cafe+co Vienna Samurai	Bernhard	Weißsteiner	0	0	0	0	1	0	0	0	Multikraft Wels	Shamil	Borchashvili	1	10	1	0	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	cafe+co Vienna Samurai	Dominic	Huscava	1	10	1	0	1	0	0	0	Multikraft Wels	Dominik	Stegmayer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	cafe+co Vienna Samurai	Marko	Bubanja	1	10	0	0	0	0	0	0	Multikraft Wels	Stefan	Riegler	0	0	0	0	0	0	1	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	cafe+co Vienna Samurai	Christoph	Radlherr	0	0	0	0	0	0	1	0	Multikraft Wels	Miklos	Cirjenic	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	cafe+co Vienna Samurai	Clemens	Prentner	0	0	0	0	0	0	0	0	Multikraft Wels	Michal	Horak	1	10	0	2	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	cafe+co Vienna Samurai	Philip	Graf	1	1	0	0	0	0	2	0	Multikraft Wels	Kimran	Borchashvili	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	cafe+co Vienna Samurai	Peter	Degen	1	10	1	0	0	0	1	0	Multikraft Wels	Thomas	Haminger	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	cafe+co Vienna Samurai	Bernhard	Weißsteiner	0	0	0	0	0	0	1	0	Multikraft Wels	Shamil	Borchashvili	1	10	1	1	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	cafe+co Vienna Samurai	Dominic	Huscava	0	0	0	1	0	0	1	0	Multikraft Wels	Dominik	Stegmayer	1	10	1	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	cafe+co Vienna Samurai	Marko	Bubanja	1	10	1	0	0	0	0	0	Multikraft Wels	Marcus	Eder	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	cafe+co Vienna Samurai	Christoph	Radlherr	0	0	0	1	0	0	1	0	Multikraft Wels	Miklos	Cirjenic	1	10	1	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	cafe+co Vienna Samurai	Clemens	Prentner	0	0	0	0	0	0	1	0	Multikraft Wels	Michal	Horak	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	cafe+co Vienna Samurai	Michail	Sobanov	1	7	0	1	1	0	0	0	Judo Union Raika Pinzgau	Andreas	Pessentheiner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	cafe+co Vienna Samurai	Marko	Vukicevic	0	0	0	0	0	0	1	0	Judo Union Raika Pinzgau	Andreas	Tiefgraber	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	cafe+co Vienna Samurai	Julian	Kolein	1	10	1	0	0	0	1	0	Judo Union Raika Pinzgau	Andreas	Mitterfellner	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	cafe+co Vienna Samurai	Dominic	Huscava	0	0	0	0	0	0	2	0	Judo Union Raika Pinzgau	Peter	Zilka	1	10	1	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	cafe+co Vienna Samurai	Marko	Bubanja	1	10	0	0	0	0	2	0	Judo Union Raika Pinzgau	Hermann	Höllwart	0	0	0	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	cafe+co Vienna Samurai	Christoph	Radlherr	0	0	0	0	0	0	1	0	Judo Union Raika Pinzgau	Christoph	Mayer	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	cafe+co Vienna Samurai	Clemens	Prentner	0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau	Rupert	Riess	1	5	0	0	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	cafe+co Vienna Samurai	Michail	Sobanov	1	5	0	0	1	0	0	0	Judo Union Raika Pinzgau	Andreas	Pessentheiner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	cafe+co Vienna Samurai	Marko	Vukicevic	1	10	1	0	0	0	0	0	Judo Union Raika Pinzgau	Andreas	Tiefgraber	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	cafe+co Vienna Samurai	Julian	Kolein	1	1	0	0	0	0	0	0	Judo Union Raika Pinzgau	Andreas	Mitterfellner	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	cafe+co Vienna Samurai	Dominic	Huscava	1	5	0	0	1	0	2	0	Judo Union Raika Pinzgau	Peter	Zilka	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	cafe+co Vienna Samurai	Marko	Bubanja	1	10	0	0	0	0	1	0	Judo Union Raika Pinzgau	Hermann	Höllwart	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	cafe+co Vienna Samurai	Christoph	Radlherr	1	10	1	0	0	0	1	0	Judo Union Raika Pinzgau	Christoph	Mayer	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	cafe+co Vienna Samurai	Clemens	Prentner	1	10	1	0	0	0	0	0	Judo Union Raika Pinzgau	Rupert	Riess	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	cafe+co Vienna Samurai	Michail	Sobanov	1	10	0	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	cafe+co Vienna Samurai	Marko	Vukicevic	0	0	0	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Jürgen	Grasmugg	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	cafe+co Vienna Samurai	Christian	Stadlbauer	0	0	0	0	0	0	2	0	SU Noricum Raiffeisenbank Leibnitz Judo	Dominik	Stiftinger-Lang	1	7	0	1	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	cafe+co Vienna Samurai	Bernhard	Weißsteiner	1	10	0	2	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Marc	Grasmugg	0	0	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	cafe+co Vienna Samurai	Dominic	Huscava	1	10	1	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Alwin	Hirschmugl	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	cafe+co Vienna Samurai	Christoph	Radlherr	1	10	1	1	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Ackerl	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	cafe+co Vienna Samurai	Clemens	Prentner	1	7	0	1	0	0	2	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Popp	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	cafe+co Vienna Samurai	Michail	Sobanov	1	10	0	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	cafe+co Vienna Samurai	Marko	Vukicevic	0	0	0	0	0	0	1	1	SU Noricum Raiffeisenbank Leibnitz Judo	Jürgen	Grasmugg	1	10	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	cafe+co Vienna Samurai	Christian	Stadlbauer	0	0	0	0	0	0	3	0	SU Noricum Raiffeisenbank Leibnitz Judo	Dominik	Stiftinger-Lang	1	1	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	cafe+co Vienna Samurai	Gabriel	Lukanovic	0	0	0	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Alwin	Hirschmugl	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	cafe+co Vienna Samurai	Dominic	Huscava	1	10	1	1	1	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Marc	Grasmugg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	cafe+co Vienna Samurai	Christoph	Radlherr	0	0	0	0	0	0	2	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Ackerl	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	cafe+co Vienna Samurai	Clemens	Prentner	1	1	0	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Popp	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Judo Union Raika Pinzgau	Thomas	Grössig	0	0	0	0	0	0	2	0	UJZ Mühlviertel 1	Reinhold	Pühringer	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Judo Union Raika Pinzgau	Andreas	Tiefgraber	1	1	0	0	0	0	0	0	UJZ Mühlviertel 1	Tobias	Weixelbaumer	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Judo Union Raika Pinzgau	Andreas	Mitterfellner	0	0	0	0	0	0	1	0	UJZ Mühlviertel 1	Georg	Reiter	1	1	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
